,id,product_title,product_description,filename,format,mode,resolution,filesize,retrieved,file_exists,merged_text
141,100578117,редуктор для триммера B0602,Гарантийный срок 1 месяц Материал насадки металл Комплектация редуктор - 1 шт Страна производства Китай Вес с упаковкой (кг) 0.58 кг,res/img/100578117.png,PNG,RGBA,"(246, 328)",58.6,2024-03-21 11:39:17.036595968,True,редуктор для триммера b0602 гарантийный срок 1 месяц материал насадки металл комплектация редуктор  1 шт страна производства китай вес с упаковкой (кг) 0.58 кг
142,30085409,Триммер садовый бензиновый с разборной штангой GGT-1000S,"Гарантийный срок 1 год Мощность устройства 1000 Вт Мощность (лс) 1.4 лс Ширина скашивания (см) 46,6 Бензиновый двигатель да Объем двигателя 33 куб. см",res/img/30085409.png,PNG,RGBA,"(246, 328)",150.77,2024-03-21 11:39:25.395217920,True,"триммер садовый бензиновый с разборной штангой ggt1000s гарантийный срок 1 год мощность устройства 1000 вт мощность (лс) 1.4 лс ширина скашивания (см) 46,6 бензиновый двигатель да объем двигателя 33 куб. см"
143,172221094,Леска для триммера витой-квадрат 3.0 мм,Материал изделия износостойкий нейлон 100% (полиамид) Длина (м) 15 м Сечение корда витой квадрат Толщина нити 3 мм Комплектация Леска; для триммера; 1; шт; витой квадрат; 15 метров; сечение корда; 3.0 Страна производства Россия,res/img/172221094.png,PNG,RGBA,"(246, 328)",88.97,2024-03-21 11:39:33.832466944,True,леска для триммера витойквадрат 3.0 мм материал изделия износостойкий нейлон 100% (полиамид) длина (м) 15 м сечение корда витой квадрат толщина нити 3 мм комплектация леска для триммера 1 шт витой квадрат 15 метров сечение корда 3.0 страна производства россия
144,172224272,Леска для триммера витой-квадрат 2.4 мм,Материал изделия износостойкий нейлон 100% (полиамид) Длина (м) 15 м Сечение корда витой квадрат Толщина нити 2.4 мм Комплектация Леска; для триммера; 1; шт; витой квадрат; 15 метров; сечение; 2.4 Страна производства Россия,res/img/172224272.png,PNG,RGBA,"(246, 328)",88.59,2024-03-21 11:39:42.447301120,True,леска для триммера витойквадрат 2.4 мм материал изделия износостойкий нейлон 100% (полиамид) длина (м) 15 м сечение корда витой квадрат толщина нити 2.4 мм комплектация леска для триммера 1 шт витой квадрат 15 метров сечение 2.4 страна производства россия
145,79953744,Леска триммер 2.4 косилка травы 2 шт,Материал изделия Нейлон 100% Длина (м) 15 м Сечение корда круг; звезда Толщина нити 2.4 мм Комплектация леска для триммера круг или звезда на выбор - 2шт Страна производства Россия,res/img/79953744.png,PNG,RGBA,"(246, 328)",135.16,2024-03-21 11:39:50.582767104,True,леска триммер 2.4 косилка травы 2 шт материал изделия нейлон 100% длина (м) 15 м сечение корда круг звезда толщина нити 2.4 мм комплектация леска для триммера круг или звезда на выбор  2шт страна производства россия
146,25970242,"Насадка на триммер T002 полуавтомат, М10х1.25 левая резьба","Материал насадки пластик, металл; PA Комплектация Насадка для триммера T002 Vertextools полуавтомат М10х1.25 левая резьба Страна производства Китай Вес с упаковкой (кг) 0.4 кг",res/img/25970242.png,PNG,RGBA,"(246, 328)",100.28,2024-03-21 11:39:59.388707072,True,"насадка на триммер t002 полуавтомат, м10х1.25 левая резьба материал насадки пластик, металл pa комплектация насадка для триммера t002 vertextools полуавтомат м10х1.25 левая резьба страна производства китай вес с упаковкой (кг) 0.4 кг"
147,39871204,Леска для триммера 15 метров,"Длина (м) 15 м Сечение корда 2,4 Комплектация Лески для триммеров Страна производства Китай Вес с упаковкой (кг) 0.1 кг Длина упаковки 13 см",res/img/39871204.png,PNG,RGBA,"(246, 328)",43.94,2024-03-21 11:40:07.400613120,True,"леска для триммера 15 метров длина (м) 15 м сечение корда 2,4 комплектация лески для триммеров страна производства китай вес с упаковкой (кг) 0.1 кг длина упаковки 13 см"
148,26951263,"Триммер садовый бензиновый, HUTER GGT-2500S",Мощность (лс) 3.3 лс Тип режущего инструмента леска/нож Максимальный уровень звука/шума 96 дБ Объем двигателя 51.7 куб. см Объем топливного бака 0.7 л Толщина лески 2.4 мм,res/img/26951263.png,PNG,RGBA,"(246, 328)",152.48,2024-03-21 11:40:15.525060096,True,"триммер садовый бензиновый, huter ggt2500s мощность (лс) 3.3 лс тип режущего инструмента леска/нож максимальный уровень звука/шума 96 дб объем двигателя 51.7 куб. см объем топливного бака 0.7 л толщина лески 2.4 мм"
149,148566959,Триммер садовый бензиновый BT-2500,Модель STEHER BT-2500; BT 2500 Гарантийный срок 1 год Тип аккумулятора без аккумулятора Количество аккумуляторов в комплекте без аккумулятора,res/img/148566959.png,PNG,RGBA,"(246, 328)",55.64,2024-03-21 11:40:23.442334976,True,триммер садовый бензиновый bt2500 модель steher bt2500 bt 2500 гарантийный срок 1 год тип аккумулятора без аккумулятора количество аккумуляторов в комплекте без аккумулятора
150,148566968,Триммер садовый бензиновый BT-1300,Модель STEHER BT-1300; BT 1300 Гарантийный срок 1 год Тип аккумулятора без аккумулятора Количество аккумуляторов в комплекте без аккумулятора,res/img/148566968.png,PNG,RGBA,"(246, 328)",55.8,2024-03-21 11:40:31.530194944,True,триммер садовый бензиновый bt1300 модель steher bt1300 bt 1300 гарантийный срок 1 год тип аккумулятора без аккумулятора количество аккумуляторов в комплекте без аккумулятора
151,25573651,"Леска для триммеров витая, квадрат, армированая, 2 мм 15м",Материал изделия нейлон Длина (м) 15 м Сечение корда витой квадрат Комплектация леска Страна производства Россия Вес с упаковкой (кг) 0.8 кг,res/img/25573651.png,PNG,RGBA,"(246, 328)",105.06,2024-03-21 11:40:39.709448960,True,"леска для триммеров витая, квадрат, армированая, 2 мм 15м материал изделия нейлон длина (м) 15 м сечение корда витой квадрат комплектация леска страна производства россия вес с упаковкой (кг) 0.8 кг"
152,30079209,Триммер садовый бензиновый Huter GGT-1500S,Мощность (лс) 2 лс Тип режущего инструмента леска/нож Бензиновый двигатель да Объем двигателя 42 куб. см Объем топливного бака 0.7 л Частота вращения шпинделя (об/мин) 9500 об/мин,res/img/30079209.png,PNG,RGBA,"(246, 328)",150.78,2024-03-21 11:40:47.659329024,True,триммер садовый бензиновый huter ggt1500s мощность (лс) 2 лс тип режущего инструмента леска/нож бензиновый двигатель да объем двигателя 42 куб. см объем топливного бака 0.7 л частота вращения шпинделя (об/мин) 9500 об/мин
153,78402583,Триммер бензиновый HUTER GGT-2500S PRO,Модель GGT 2500S PRO Гарантийный срок 1 год Мощность устройства 2500 Вт Мощность (лс) 3.4 лс,res/img/78402583.png,PNG,RGBA,"(246, 328)",154.3,2024-03-21 11:40:56.427556096,True,триммер бензиновый huter ggt2500s pro модель ggt 2500s pro гарантийный срок 1 год мощность устройства 2500 вт мощность (лс) 3.4 лс
154,46285610,"Катушка для триммера 2.4 - 3 мм, посадка 25.4 мм",Комплектация катушка для триммера Страна производства Китай Вес с упаковкой (кг) 0.15 кг Длина упаковки 16 см Высота упаковки 1 см Ширина упаковки 15 см,res/img/46285610.png,PNG,RGBA,"(246, 328)",24.67,2024-03-21 11:41:05.007593984,True,"катушка для триммера 2.4  3 мм, посадка 25.4 мм комплектация катушка для триммера страна производства китай вес с упаковкой (кг) 0.15 кг длина упаковки 16 см высота упаковки 1 см ширина упаковки 15 см"
155,31415608,Триммер садовый бензиновый с разборной штангой БТР-2500Р,Мощность устройства 2500 Вт Мощность (лс) 3.4 лс Тип режущего инструмента диск/леска Ширина скашивания (см) 46 Максимальный уровень звука/шума 96 дБ Бензиновый двигатель да,res/img/31415608.png,PNG,RGBA,"(246, 328)",172.92,2024-03-21 11:41:13.292294912,True,триммер садовый бензиновый с разборной штангой бтр2500р мощность устройства 2500 вт мощность (лс) 3.4 лс тип режущего инструмента диск/леска ширина скашивания (см) 46 максимальный уровень звука/шума 96 дб бензиновый двигатель да
156,25777136,Триммер садовый бензиновый БТР-2900П + подарки,Модель Ресанта БТР-2900П; БТР 2900П; 70/2/44 Гарантийный срок 1 год Тип аккумулятора без аккумулятора Количество аккумуляторов в комплекте без аккумулятора,res/img/25777136.png,PNG,RGBA,"(246, 328)",132.33,2024-03-21 11:41:21.534169088,True,триммер садовый бензиновый бтр2900п + подарки модель ресанта бтр2900п бтр 2900п 70/2/44 гарантийный срок 1 год тип аккумулятора без аккумулятора количество аккумуляторов в комплекте без аккумулятора
157,170668239,Садовый триммер электрический,Модель аккумуляторная; беспроводной; ручной Гарантийный срок 12 месяцев Тип аккумулятора Li-Ion Емкость аккумулятора 3000 мА*ч,res/img/170668239.png,PNG,RGBA,"(246, 328)",95.33,2024-03-21 11:41:30.583982080,True,садовый триммер электрический модель аккумуляторная беспроводной ручной гарантийный срок 12 месяцев тип аккумулятора liion емкость аккумулятора 3000 мач
158,98137310,Крышка катушки для триммера Bosch ART Easytrim/Combitrim,Материал изделия пластмасса Комплектация Крышка катушки Страна производства Китай Вес с упаковкой (кг) 0.03 кг Длина упаковки 13 см Высота упаковки 16 см,res/img/98137310.png,PNG,RGBA,"(246, 328)",27.21,2024-03-21 11:41:38.926277120,True,крышка катушки для триммера bosch art easytrim/combitrim материал изделия пластмасса комплектация крышка катушки страна производства китай вес с упаковкой (кг) 0.03 кг длина упаковки 13 см высота упаковки 16 см
159,57926908,"Триммерная леска круг GENERAL D1,6 мм L15 м",Комплектация Леска триммерная; Леска триммерная -1шт. Страна производства Китай Вес с упаковкой (кг) 1 кг Длина упаковки 7 см Высота упаковки 2 см Ширина упаковки 16 см,res/img/57926908.png,PNG,RGBA,"(246, 328)",21.62,2024-03-21 11:41:46.971446016,True,"триммерная леска круг general d1,6 мм l15 м комплектация леска триммерная леска триммерная 1шт. страна производства китай вес с упаковкой (кг) 1 кг длина упаковки 7 см высота упаковки 2 см ширина упаковки 16 см"
160,137599333,Леска для триммера звездочка 15 метров садовая для косилки,Материал изделия нейлон Длина (м) 15 м Сечение корда звезда Толщина нити 2 мм Комплектация леска Страна производства Китай,res/img/137599333.png,PNG,RGBA,"(246, 328)",14.34,2024-03-21 11:41:56.063513088,True,леска для триммера звездочка 15 метров садовая для косилки материал изделия нейлон длина (м) 15 м сечение корда звезда толщина нити 2 мм комплектация леска страна производства китай
161,216163147,Головка для триммера с цепью,"Материал изделия металл; алюминий; пластик Совместимость Соместима с бензиновыми, электрическими садовыми триммерами Комплектация катушка триммеры садовый; головка триммеры с цепью; головка для триммера металлическая Страна производства Китай Высота предмета 6 см Вес с упаковкой (кг) 0.56 кг",res/img/216163147.png,PNG,RGBA,"(246, 328)",121.82,2024-03-21 11:42:04.710098944,True,"головка для триммера с цепью материал изделия металл алюминий пластик совместимость соместима с бензиновыми, электрическими садовыми триммерами комплектация катушка триммеры садовый головка триммеры с цепью головка для триммера металлическая страна производства китай высота предмета 6 см вес с упаковкой (кг) 0.56 кг"
162,140478540,Газонокосилка PATRIOT PT 400 512109400,"Модель PT 400 Гарантийный срок 2 года Питание бензин АИ-92 Мощность устройства 2,57 кВт",res/img/140478540.png,PNG,RGBA,"(246, 328)",36.63,2024-03-21 11:42:13.380418048,True,"газонокосилка patriot pt 400 512109400 модель pt 400 гарантийный срок 2 года питание бензин аи92 мощность устройства 2,57 квт"
163,33614143,"Леска для триммера, сечение звезда, d=2 мм, 170 м",Материал изделия нейлон Длина (м) 170 м Сечение корда звезда Толщина нити 2 мм Комплектация леска для триммера Страна производства Россия,res/img/33614143.png,PNG,RGBA,"(246, 328)",58.68,2024-03-21 11:42:22.146467072,True,"леска для триммера, сечение звезда, d=2 мм, 170 м материал изделия нейлон длина (м) 170 м сечение корда звезда толщина нити 2 мм комплектация леска для триммера страна производства россия"
164,146740935,"Головка триммерная М12*1,5-М 145мм Stihl FS Левая оранж кн","Материал изделия abs пластик; ударопрочный пластик Совместимость М12*1,5-М 145мм Stihl FS350/400/450, Левая резьба (с оранжевой кнопкой) Комплектация головка триммерная-1 шт Страна производства Китай Высота предмета 5 см Ширина предмета 13 см",res/img/146740935.png,PNG,RGBA,"(246, 328)",103.0,2024-03-21 11:42:30.517580032,True,"головка триммерная м121,5м 145мм stihl fs левая оранж кн материал изделия abs пластик ударопрочный пластик совместимость м121,5м 145мм stihl fs350/400/450, левая резьба (с оранжевой кнопкой) комплектация головка триммерная1 шт страна производства китай высота предмета 5 см ширина предмета 13 см"
165,148677588,Редуктор нижний для бензокосы триммер 7 шлицов D-28мм,Комплектация Редуктор в сборе для бензокосы Страна производства Китай Вес с упаковкой (кг) 0.35 кг Длина упаковки 13 см Высота упаковки 9 см Ширина упаковки 15 см,res/img/148677588.png,PNG,RGBA,"(246, 328)",119.35,2024-03-21 11:42:38.860241920,True,редуктор нижний для бензокосы триммер 7 шлицов d28мм комплектация редуктор в сборе для бензокосы страна производства китай вес с упаковкой (кг) 0.35 кг длина упаковки 13 см высота упаковки 9 см ширина упаковки 15 см
166,162040798,Леска для триммера армированная,Материал изделия полиамид; нейлон; графит Длина (м) 15 м Сечение корда витой квадрат Комплектация Леска для триммера с сердечником Страна производства Китай Вес с упаковкой (кг) 0.15 кг,res/img/162040798.png,PNG,RGBA,"(246, 328)",85.05,2024-03-21 11:42:47.887604992,True,леска для триммера армированная материал изделия полиамид нейлон графит длина (м) 15 м сечение корда витой квадрат комплектация леска для триммера с сердечником страна производства китай вес с упаковкой (кг) 0.15 кг
167,16657221,"Триммер аккумуляторный Greenworks, 24V, 28 см, с АКБ 2АЧ и ЗУ",Комплектация инструкция; гарантийный талон; триммер садовый; Зарядное устройство - 1 шт.; аккумулятор 2АЧ Страна производства Китай Длина упаковки 94 см Высота упаковки 20 см Ширина упаковки 24 см,res/img/16657221.png,PNG,RGBA,"(246, 328)",13.11,2024-03-21 11:42:55.927610112,True,"триммер аккумуляторный greenworks, 24v, 28 см, с акб 2ач и зу комплектация инструкция гарантийный талон триммер садовый зарядное устройство  1 шт. аккумулятор 2ач страна производства китай длина упаковки 94 см высота упаковки 20 см ширина упаковки 24 см"
168,122963071,Триммер садовый электрический,"Модель елескопический садовый триммер , косилка не самоходная , ручная беспроводная газонокосилка Тип аккумулятора батарейка тип АА Питание от батареек Тип режущего инструмента леска",res/img/122963071.png,PNG,RGBA,"(246, 328)",53.16,2024-03-21 11:43:04.665307904,True,"триммер садовый электрический модель елескопический садовый триммер , косилка не самоходная , ручная беспроводная газонокосилка тип аккумулятора батарейка тип аа питание от батареек тип режущего инструмента леска"
169,164327970,"Триммер-кусторез аккумуляторный садовый GET-3,6H Huter","Модель Huter GET - 3,6; аккумуляторный; садовый Гарантийный срок 1 год Тип аккумулятора Li-Ion Емкость аккумулятора 1500 мА*ч",res/img/164327970.png,PNG,RGBA,"(246, 328)",100.8,2024-03-21 11:43:12.775980032,True,"триммеркусторез аккумуляторный садовый get3,6h huter модель huter get  3,6 аккумуляторный садовый гарантийный срок 1 год тип аккумулятора liion емкость аккумулятора 1500 мач"
170,81316383,"Триммер электрический 350Вт дачный, для садового газона, леска в подарок, катушка полуавтомат Denzel","Питание Электрическая вилка Мощность устройства 350 Вт Тип двигателя Электрический триммер Ширина скашивания (см) 26 Максимальный уровень звука/шума 110 дБ Толщина лески 1,3мм",res/img/81316383.png,PNG,RGBA,"(246, 328)",182.61,2024-03-21 11:43:21.487324928,True,"триммер электрический 350вт дачный, для садового газона, леска в подарок, катушка полуавтомат denzel питание электрическая вилка мощность устройства 350 вт тип двигателя электрический триммер ширина скашивания (см) 26 максимальный уровень звука/шума 110 дб толщина лески 1,3мм"
171,166793445,Нож для триммера насадка для триммера диск для триммера,Количество предметов в упаковке 1 шт Материал изделия сталь Посадочный диаметр 25 мм Комплектация диск для триммера; упаковка Страна производства Китай Длина упаковки 26 см,res/img/166793445.png,PNG,RGBA,"(246, 328)",25.95,2024-03-21 11:43:29.847395840,True,нож для триммера насадка для триммера диск для триммера количество предметов в упаковке 1 шт материал изделия сталь посадочный диаметр 25 мм комплектация диск для триммера упаковка страна производства китай длина упаковки 26 см
172,145993206,Катушка для триммера садового DENZEL 96365,"Гарантийный срок 1 год Материал насадки пластик Комплектация Катушка - 1 шт; М6 х 1,25 и М8 х 1,25 с правой резьбой - 2 шт; М8 х 1,25 с левой - 1 шт Страна производства Китай Вес с упаковкой (кг) 0.32 кг",res/img/145993206.png,PNG,RGBA,"(246, 328)",52.8,2024-03-21 11:43:39.081243904,True,"катушка для триммера садового denzel 96365 гарантийный срок 1 год материал насадки пластик комплектация катушка  1 шт м6 х 1,25 и м8 х 1,25 с правой резьбой  2 шт м8 х 1,25 с левой  1 шт страна производства китай вес с упаковкой (кг) 0.32 кг"
173,8144803,"Триммер электрический Арт. 21117, 280W, 20 см",Модель GST2830 Гарантийный срок 2 года Мощность (лс) 0.3 лс Тип двигателя электрический,res/img/8144803.png,PNG,RGBA,"(246, 328)",24.14,2024-03-21 11:43:47.862607872,True,"триммер электрический арт. 21117, 280w, 20 см модель gst2830 гарантийный срок 2 года мощность (лс) 0.3 лс тип двигателя электрический"
174,211780093,"Леска для триммера 2 мм на 15 м. Сечение ""Квадрат"".",Материал изделия нейлон Длина (м) 15 м Сечение корда квадрат Толщина нити 2 мм Страна производства Россия Длина упаковки 9 см,res/img/211780093.png,PNG,RGBA,"(246, 328)",61.16,2024-03-21 11:43:56.678252032,True,"леска для триммера 2 мм на 15 м. сечение ""квадрат"". материал изделия нейлон длина (м) 15 м сечение корда квадрат толщина нити 2 мм страна производства россия длина упаковки 9 см"
175,81540326,Леска для триммера d 2 мм x 63 м сечение бесшумная,Материал изделия нейлон Длина (м) 63 м Сечение корда бесшумная Толщина нити 2 мм Комплектация Леска для триммера d 2 мм x 63 м сечение бесшумная STARTUL GARDEN (ST6063-20) Страна производства Китай,res/img/81540326.png,PNG,RGBA,"(246, 328)",103.86,2024-03-21 11:44:04.810141952,True,леска для триммера d 2 мм x 63 м сечение бесшумная материал изделия нейлон длина (м) 63 м сечение корда бесшумная толщина нити 2 мм комплектация леска для триммера d 2 мм x 63 м сечение бесшумная startul garden (st606320) страна производства китай
176,155359656,Триммер садовый электрический Brait BR-1600P электрокоса,Модель BR-1600P; тип рукоятки D-образная Гарантийный срок 1 год Количество аккумуляторов в комплекте без аккумулятора Питание от сети; электрический,res/img/155359656.png,PNG,RGBA,"(246, 328)",145.01,2024-03-21 11:44:13.189029888,True,триммер садовый электрический brait br1600p электрокоса модель br1600p тип рукоятки dобразная гарантийный срок 1 год количество аккумуляторов в комплекте без аккумулятора питание от сети электрический
177,147036174,Триммер электрический Small Cut Plus 350/23,Модель SmallCut Гарантийный срок 2 года Питание от сети Мощность устройства 350 Вт,res/img/147036174.png,PNG,RGBA,"(246, 328)",31.67,2024-03-21 11:44:21.546123008,True,триммер электрический small cut plus 350/23 модель smallcut гарантийный срок 2 года питание от сети мощность устройства 350 вт
178,147159403,Триммер электрический СОЮЗ ГКС-3515,Модель ГКС-3515 Гарантийный срок 14 месяцев Питание От сети (220 В) Мощность устройства 1500 вт,res/img/147159403.png,PNG,RGBA,"(246, 328)",31.77,2024-03-21 11:44:29.831531008,True,триммер электрический союз гкс3515 модель гкс3515 гарантийный срок 14 месяцев питание от сети (220 в) мощность устройства 1500 вт
179,21294418,"Триммер аккумуляторный Greenworks GD40BC, 40V, 40 см, бесщеточный, без АКБ и ЗУ",Комплектация инструкция; гарантийный талон; аккумуляторный триммер Страна производства Китай Длина упаковки 99 см Высота упаковки 38 см Ширина упаковки 58 см,res/img/21294418.png,PNG,RGBA,"(246, 328)",13.54,2024-03-21 11:44:38.197588992,True,"триммер аккумуляторный greenworks gd40bc, 40v, 40 см, бесщеточный, без акб и зу комплектация инструкция гарантийный талон аккумуляторный триммер страна производства китай длина упаковки 99 см высота упаковки 38 см ширина упаковки 58 см"
180,83399827,Леска для триммера (бухта) NEW серебро 4.0мм x 200м звезда с графитовым наполнителем Duoline S19270,Длина (м) 200 м Комплектация леска -1 шт. Страна производства Китай Длина упаковки 10 см Высота упаковки 25 см Ширина упаковки 10 см,res/img/83399827.png,PNG,RGBA,"(246, 328)",84.13,2024-03-21 11:44:46.849075968,True,леска для триммера (бухта) new серебро 4.0мм x 200м звезда с графитовым наполнителем duoline s19270 длина (м) 200 м комплектация леска 1 шт. страна производства китай длина упаковки 10 см высота упаковки 25 см ширина упаковки 10 см
181,161016384,Триммер для травы Zip Trim/Газонокосилка/садовый,Модель Триммер для травы; газонокосилка триммер; триммер аккумуляторный садовый Тип аккумулятора батарейка тип АА Тип режущего инструмента леска Ширина скашивания (см) 10 см,res/img/161016384.png,PNG,RGBA,"(246, 328)",132.76,2024-03-21 11:44:55.415747072,True,триммер для травы zip trim/газонокосилка/садовый модель триммер для травы газонокосилка триммер триммер аккумуляторный садовый тип аккумулятора батарейка тип аа тип режущего инструмента леска ширина скашивания (см) 10 см
182,154251555,"Леска для триммера 2,0 мм витой квадрат. Длина 15 м",Вес с упаковкой (кг) 0.06 кг Длина упаковки 12 см Высота упаковки 5 см Ширина упаковки 12 см,res/img/154251555.png,PNG,RGBA,"(246, 328)",147.28,2024-03-21 11:45:03.845575936,True,"леска для триммера 2,0 мм витой квадрат. длина 15 м вес с упаковкой (кг) 0.06 кг длина упаковки 12 см высота упаковки 5 см ширина упаковки 12 см"
183,142224421,Леска триммерная,Вес с упаковкой (кг) 1 кг Длина упаковки 1 см Высота упаковки 1 см Ширина упаковки 1 см,res/img/142224421.png,PNG,RGBA,"(246, 328)",54.89,2024-03-21 11:45:12.118769920,True,леска триммерная вес с упаковкой (кг) 1 кг длина упаковки 1 см высота упаковки 1 см ширина упаковки 1 см
184,139336967,Плечевые ремни для триммеров,"Материал изделия пластмасса; текстиль Совместимость Триммер Комплектация Система плечевых ремней для триммеров ТУНДРА, с защитой бедра Вес с упаковкой (кг) 0.35 кг Длина упаковки 25 см Высота упаковки 5 см",res/img/139336967.png,PNG,RGBA,"(246, 328)",33.36,2024-03-21 11:45:20.462561024,True,"плечевые ремни для триммеров материал изделия пластмасса текстиль совместимость триммер комплектация система плечевых ремней для триммеров тундра, с защитой бедра вес с упаковкой (кг) 0.35 кг длина упаковки 25 см высота упаковки 5 см"
185,164127773,Триммер аккумуляторный для травы ручной садовый для газона,Модель BETTA Емкость аккумулятора 1300 мА*ч Количество аккумуляторов в комплекте 1 Питание от аккумулятора,res/img/164127773.png,PNG,RGBA,"(246, 328)",171.92,2024-03-21 11:45:28.727081984,True,триммер аккумуляторный для травы ручной садовый для газона модель betta емкость аккумулятора 1300 мач количество аккумуляторов в комплекте 1 питание от аккумулятора
186,90513020,Катушка для триммера триммерная головка,Материал изделия пластик; нейлон Совместимость Триммер; бензотриммер; Бензокоса Комплектация Катушка триммерная - 1 шт Страна производства Китай Вес с упаковкой (кг) 0.25 кг Длина упаковки 11 см,res/img/90513020.png,PNG,RGBA,"(246, 328)",132.11,2024-03-21 11:45:37.024985088,True,катушка для триммера триммерная головка материал изделия пластик нейлон совместимость триммер бензотриммер бензокоса комплектация катушка триммерная  1 шт страна производства китай вес с упаковкой (кг) 0.25 кг длина упаковки 11 см
187,149951164,Катушка для лески триммерная,Страна производства Китай Вес с упаковкой (кг) 0.13 кг Длина упаковки 6 см Высота упаковки 18 см Ширина упаковки 14 см,res/img/149951164.png,PNG,RGBA,"(246, 328)",21.89,2024-03-21 11:45:45.223017984,True,катушка для лески триммерная страна производства китай вес с упаковкой (кг) 0.13 кг длина упаковки 6 см высота упаковки 18 см ширина упаковки 14 см
188,162278346,"Триммер бензиновый DTS-43S, 43 см3, разъемная штанга, состои","Тип двигателя бензиновый Тип штанги разъемная Комплектация Двигатель с правой рукояткой - 1 шт, Левая рукоятка - 1 шт, Штанга в сборе с редуктором и корпусом Страна производства Китай Вес с упаковкой (кг) 7 кг Вес без упаковки (кг) 7 кг",res/img/162278346.png,PNG,RGBA,"(246, 328)",23.24,2024-03-21 11:45:53.492304896,True,"триммер бензиновый dts43s, 43 см3, разъемная штанга, состои тип двигателя бензиновый тип штанги разъемная комплектация двигатель с правой рукояткой  1 шт, левая рукоятка  1 шт, штанга в сборе с редуктором и корпусом страна производства китай вес с упаковкой (кг) 7 кг вес без упаковки (кг) 7 кг"
189,170844853,Триммер садовый электрический ТСВ-38-1300,Модель ТСВ 38-1300; Зубр ТСВ-38-1300 Гарантийный срок 5 лет Тип аккумулятора без аккумулятора Количество аккумуляторов в комплекте без аккумулятора,res/img/170844853.png,PNG,RGBA,"(246, 328)",30.08,2024-03-21 11:46:01.704040960,True,триммер садовый электрический тсв381300 модель тсв 381300 зубр тсв381300 гарантийный срок 5 лет тип аккумулятора без аккумулятора количество аккумуляторов в комплекте без аккумулятора
190,147036164,Триммер электрический SmallCut 300/23 с катушкой лески,Модель SmallCut Гарантийный срок 2 года Питание от сети Мощность устройства 300 вт,res/img/147036164.png,PNG,RGBA,"(246, 328)",32.21,2024-03-21 11:46:10.094551040,True,триммер электрический smallcut 300/23 с катушкой лески модель smallcut гарантийный срок 2 года питание от сети мощность устройства 300 вт
191,154942288,"Катушка DL-1224 для триммеров TR 240 Li, TR 235 Li",Материал изделия пластик Совместимость TR 240 Li; TR 235 Li Комплектация катушка - 2 шт.; упаковка Страна производства Китай Вес с упаковкой (кг) 0.6 кг Длина упаковки 40 см,res/img/154942288.png,PNG,RGBA,"(246, 328)",20.4,2024-03-21 11:46:18.315601920,True,"катушка dl1224 для триммеров tr 240 li, tr 235 li материал изделия пластик совместимость tr 240 li tr 235 li комплектация катушка  2 шт. упаковка страна производства китай вес с упаковкой (кг) 0.6 кг длина упаковки 40 см"
192,100669940,редуктор для триммера B0603,Гарантийный срок 1 месяц Материал насадки металл Комплектация редуктор - 1 шт Страна производства Китай Вес с упаковкой (кг) 0.6 кг,res/img/100669940.png,PNG,RGBA,"(246, 328)",61.46,2024-03-21 11:46:26.511045888,True,редуктор для триммера b0603 гарантийный срок 1 месяц материал насадки металл комплектация редуктор  1 шт страна производства китай вес с упаковкой (кг) 0.6 кг
193,27127862,Катушка триммерная (полуавтомат),Материал изделия пластик Комплектация катушка Страна производства Китай Вес с упаковкой (кг) 0.2 кг,res/img/27127862.png,PNG,RGBA,"(246, 328)",31.82,2024-03-21 11:46:34.933884928,True,катушка триммерная (полуавтомат) материал изделия пластик комплектация катушка страна производства китай вес с упаковкой (кг) 0.2 кг
194,83815761,Леска для триммера,Комплектация Леска для триммера - 1ш Страна производства Марокко Вес с упаковкой (кг) 0.2 кг Длина упаковки 13 см Высота упаковки 13 см Ширина упаковки 2 см,res/img/83815761.png,PNG,RGBA,"(246, 328)",69.08,2024-03-21 11:46:42.750145024,True,леска для триммера комплектация леска для триммера  1ш страна производства марокко вес с упаковкой (кг) 0.2 кг длина упаковки 13 см высота упаковки 13 см ширина упаковки 2 см
195,83816649,Леска для триммера,Комплектация Леска для триммера - 1шт Страна производства Марокко Вес с упаковкой (кг) 0.2 кг Длина упаковки 13 см Высота упаковки 13 см Ширина упаковки 2 см,res/img/83816649.png,PNG,RGBA,"(246, 328)",58.97,2024-03-21 11:46:51.041340928,True,леска для триммера комплектация леска для триммера  1шт страна производства марокко вес с упаковкой (кг) 0.2 кг длина упаковки 13 см высота упаковки 13 см ширина упаковки 2 см
196,81727495,Леска для триммера,Комплектация Леска для триммера - 1ш Страна производства Китай Вес с упаковкой (кг) 0.2 кг Длина упаковки 13 см Высота упаковки 13 см Ширина упаковки 2 см,res/img/81727495.png,PNG,RGBA,"(246, 328)",64.33,2024-03-21 11:46:59.228798976,True,леска для триммера комплектация леска для триммера  1ш страна производства китай вес с упаковкой (кг) 0.2 кг длина упаковки 13 см высота упаковки 13 см ширина упаковки 2 см
